"","ProfileName","ManipulatorPosition.AxisPosition","ManipulatorPosition.AxisPosition.1","ManipulatorPosition.AxisPosition.2","ManipulatorPosition.AxisPosition.3","ManipulatorPosition.AxisPosition.4","CTAxisOffset","XraySettings.Settings.kV","XraySettings.Settings.uA","XrayFilterMaterial","XrayFilterThickness","XrayHead","XrayHeadNumber","ShadingCorrections.CorrectionName","FluxNormalisation","FluxNormalisationRect.Location.X","FluxNormalisationRect.Location.Y","FluxNormalisationRect.Size.Width","FluxNormalisationRect.Size.Height","FluxNormalisationRect.X","FluxNormalisationRect.Y","FluxNormalisationRect.Width","FluxNormalisationRect.Height","IntensifierField","IrisDemand","ImagingSettings.transform","ImagingSettings.imageOffsetX","ImagingSettings.imageOffsetY","ImagingSettings.imageSizeX","ImagingSettings.imageSizeY","ImagingSettings.defaultImagingMode","ImagingSettings..attrs.exposure","ImagingSettings..attrs.gain","ImagingSettings..attrs.brightness","ImagingSettings..attrs.digitalGain","ImagingSettings..attrs.binning","ImagingSettings..attrs.WhiteToBlackLatency","ImagingSettings..attrs.BlackToWhiteLatency","ImagingSettings..attrs.WhiteToWhiteLatency","ImagingSettings..attrs.lines","ImagingSettings..attrs.accumulation","ScanFlatPanel","PanelScanImages","DetectorPixelSizeMM","MinimiseRingArtefacts","Reconstruct","ReconstructionPCName","DualEnergy","ReferenceImageFrames","OptimiseProjections","Projections","FramesPerProjection","VolumeOfInterest.XStart","VolumeOfInterest.XEnd","VolumeOfInterest.YStart","VolumeOfInterest.YEnd","VolumeOfInterest.ZStart","VolumeOfInterest.ZEnd","ReconstructionQuality","BeamHardeningPreset","NoiseReductionPreset","LinearInterpolation","MedianFilterSize","CalculateCentreOfRotation","ApplyRodCorrection","Delay.Hours","Delay.Minutes","Delay.Seconds","filenm"
"99","UoW_Physics_N_Ramadas_NGQ_ML_5-6","0","419.41","225.78","0","0","0","200","250","None","1","Reflection 320","4","Generic","true","18","8","9","142","18","8","9","142","0","100","1","24","224","2000","1600","Histogram","1415","1","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1998","0","1263","0","1598","100","2","1","true","1","true","false","0","0","0","X:/Nikon data/UHCW_heart_wax_run2 [2014-01-23 23.36.51]/UHCW_heart_wax_run2.ctprofile.xml"
"100","UoW_Physics_N_Ramadas_NGQ_ML_5-6","0","419.41","225.78","0","0","0","200","250","None","0","Reflection 320","4","Generic","true","18","8","9","142","18","8","9","142","0","100","1","24","224","2000","1600","Histogram","1415","1","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","false","2500","2","0","1999","0","1264","0","1599","100","2","1","true","1","true","false","0","0","0","X:/Nikon data/UHCW_heart_wax_run3 [2014-01-24 01.13.33]/UHCW_heart_wax_run3.ctprofile.xml"
"101","BAEn1070_CaseStudy1_Prj2_2.2.9","0","393.99","136.52","0","0","0","255","85","Tin","0.25","Reflection 320","4","Knees","true","12","14","40","64","12","14","40","64","0","100","1","24","24","2000","2000","Histogram","500","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","true","false","RECONPC","false","0","true","3142","1","0","1997","0","1997","0","1598","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/UHCW_Knee#1_S132091 [2013-12-12 11.27.02]/UHCW_Knee#1_S132091.ctprofile.xml"
"102","UoW_Physics_N_Ramadas_NGQ_ML_5-6","0","350.8913","153.9135","-154.9988","0","0","170","383","Copper","1","Reflection 320","4","knee2","true","18","8","9","142","18","8","9","142","0","100","1","24","224","2000","1600","Histogram","1000","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1997","0","1897","0","1597","100","2","1","true","1","true","false","0","0","0","X:/Nikon data/UHCW_Knee#1_S132091LB [2014-01-23 11.11.44]/UHCW_Knee#1_S132091LB.ctprofile.xml"
"103","BAEn1070_CaseStudy1_Prj2_2.2.9","0","374.5747","137.38","0","0","0","215","326","Copper","1","Reflection 320","4","Knees","true","12","14","40","64","12","14","40","64","0","100","1","24","24","2000","2000","Histogram","1000","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1997","0","1997","0","1598","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/UHCW_Knee#1_S132091v2 [2013-12-13 03.52.31]/UHCW_Knee#1_S132091v2.ctprofile.xml"
"104","mb4","0","419.57","144.73","0","0","0","195","360","Copper","1","Reflection 320","4","Knee","false","12","14","40","64","12","14","40","64","0","100","1","24","224","2000","1600","Histogram","1000","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","false","2000","2","472","1475","500","1227","129","1318","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/UHCW_Knee#10_C131491 [2013-12-18 11.25.41]/UHCW_Knee#10_C131491.ctprofile.xml"
"105","UoW_Physics_N_Ramadas_NGQ_ML_5-6","0","324.2639","87.9855","361.0118","0","0","170","412","Copper","1","Reflection 320","4","knee2","true","18","8","52","84","18","8","52","84","0","100","1","24","224","2000","1600","Histogram","1000","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1997","0","1897","0","1597","100","2","1","true","1","true","false","0","0","0","X:/Nikon data/UHCW_Knee#10_C131491B [2014-01-22 22.03.59]/UHCW_Knee#10_C131491B.ctprofile.xml"
"106","mb4","0","419.4109","145.9069","-507.8531","0","0","195","360","Copper","1","Reflection 320","4","Knee","false","12","14","40","64","12","14","40","64","0","100","1","24","224","2000","1600","Histogram","1000","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","false","2000","2","472","1475","500","1227","129","1318","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/UHCW_Knee#10_C131492 [2013-12-18 12.44.24]/UHCW_Knee#10_C131492.ctprofile.xml"
"107","mb4","0","419.4109","145.9069","-1096.691","0","0","290","345","Copper","1","Reflection 320","4","Knee","false","12","14","40","64","12","14","40","64","0","100","1","24","224","2000","1600","Histogram","500","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","false","2000","2","472","1475","500","1227","129","1318","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/UHCW_Knee#10_C13149v3 [2013-12-18 14.05.49]/UHCW_Knee#10_C13149v3.ctprofile.xml"
"108","UoW_Physics_N_Ramadas_NGQ_ML_5-6","0","335.768","74.16","0","0","0","180","361","Copper","1","Reflection 320","4","knee2","true","77","75","114","133","77","75","114","133","0","100","1","24","224","2000","1600","Histogram","1000","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1997","0","1897","0","1597","100","2","1","true","1","true","false","0","0","0","X:/Nikon data/UHCW_Knee#10_C13149v4 [2014-01-22 00.43.39]/UHCW_Knee#10_C13149v4.ctprofile.xml"
"109","BAEn1070_CaseStudy1_Prj2_2.2.9","0","393.99","136.52","90","0","0","255","85","Tin","0.25","Reflection 320","4","Knees","true","12","14","40","64","12","14","40","64","0","100","1","24","24","2000","2000","Histogram","500","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","true","false","RECONPC","false","0","true","3142","1","0","1997","0","1997","0","1598","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/UHCW_Knee#2_L130860 [2013-12-12 14.22.50]/UHCW_Knee#2_L130860.ctprofile.xml"
"110","UoW_Physics_N_Ramadas_NGQ_ML_5-6","0","350.8913","175.71","651.5979","0","0","170","412","Copper","1","Reflection 320","4","knee2","true","18","8","9","142","18","8","9","142","0","100","1","24","224","2000","1600","Histogram","1000","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1997","0","1897","0","1597","100","2","1","true","1","true","false","0","0","0","X:/Nikon data/UHCW_Knee#2_L130860B [2014-01-23 10.06.48]/UHCW_Knee#2_L130860B.ctprofile.xml"
"111","BAEn1070_CaseStudy1_Prj2_2.2.9","0","310.51","175.6","0","0","0","220","319","Copper","1","Reflection 320","4","Knees","true","12","14","40","64","12","14","40","64","0","100","1","24","24","2000","2000","Histogram","1000","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1997","0","1997","0","1598","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/UHCW_Knee#2_L130860v2 [2013-12-13 06.13.37]/UHCW_Knee#2_L130860v2.ctprofile.xml"
"112","BAEn1070_CaseStudy1_Prj2_2.2.9","0","310.51","175.6","0","0","0","220","319","Copper","1","Reflection 320","4","Knees","true","12","14","40","64","12","14","40","64","0","100","1","24","24","2000","2000","Histogram","1000","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","true","false","RECONPC","false","0","true","3142","1","0","1997","0","1997","0","1598","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/UHCW_Knee#2_L130860v3 [2013-12-13 07.07.52]/UHCW_Knee#2_L130860v3.ctprofile.xml"
"113","UoW_Physics_N_Ramadas_NGQ_ML_5-6","0","345.2823","136.3826","713.7575","0","0","170","422","Copper","1","Reflection 320","4","knee2","true","77","75","114","133","77","75","114","133","0","100","1","24","224","2000","1600","Histogram","1000","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1997","0","1897","0","1597","100","2","1","true","1","true","false","0","0","0","X:/Nikon data/UHCW_Knee#2_L130860v4 [2014-01-22 03.10.55]/UHCW_Knee#2_L130860v4.ctprofile.xml"
"114","BAEn1070_CaseStudy1_Prj2_2.2.9","0","374.5747","51.24","0","0","0","255","85","Tin","0.25","Reflection 320","4","Knees","true","12","14","40","64","12","14","40","64","0","100","1","24","24","2000","2000","Histogram","500","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","true","false","RECONPC","false","0","true","3142","1","0","1997","0","1997","0","1598","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/UHCW_Knee#3_S132038 [2013-12-12 23.05.17]/UHCW_Knee#3_S132038.ctprofile.xml"
"115","BAEn1070_CaseStudy1_Prj2_2.2.9","0","374.5747","52","0","0","0","180","389","Copper","1","Reflection 320","4","Knees","true","12","14","40","64","12","14","40","64","0","100","1","24","24","2000","2000","Histogram","1000","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1997","0","1997","0","1598","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/UHCW_Knee#3_S132039v2 [2013-12-13 01.30.10]/UHCW_Knee#3_S132039v2.ctprofile.xml"
"116","UoW_Physics_N_Ramadas_NGQ_ML_5-6","0","358.4311","224.82","-270.0192","0","0","220","454","Copper","1","Reflection 320","4","knee2","true","18","8","9","142","18","8","9","142","0","100","1","24","224","2000","1600","Histogram","1000","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1997","0","1897","0","1597","100","2","1","true","1","true","false","0","0","0","X:/Nikon data/UHCW_Knee#3_S132091RB [2014-01-23 12.27.14]/UHCW_Knee#3_S132091RB.ctprofile.xml"
"117","BAEn1070_CaseStudy1_Prj2_2.2.9","0","374.5747","89.28","0","0","0","215","326","Copper","1","Reflection 320","4","Knees","true","12","14","40","64","12","14","40","64","0","100","1","24","24","2000","2000","Histogram","1000","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1997","0","1997","0","1598","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/UHCW_Knee#4_S132016 [2013-12-13 05.03.54]/UHCW_Knee#4_S132016.ctprofile.xml"
"118","UoW_Physics_N_Ramadas_NGQ_ML_5-6","0","398.3685","93.0126","131.9781","0","0","170","412","Copper","1","Reflection 320","4","knee2","true","77","75","114","133","77","75","114","133","0","100","1","24","224","2000","1600","Histogram","1000","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1997","0","1897","0","1597","100","2","1","true","1","true","false","0","0","0","X:/Nikon data/UHCW_Knee#4_S132016X [2014-01-22 06.12.16]/UHCW_Knee#4_S132016X.ctprofile.xml"
"119","UoW_Physics_N_Ramadas_NGQ_ML_5-6","0","360.9588","87.9855","601.8631","0","0","170","412","Copper","1","Reflection 320","4","knee2","true","18","8","9","142","18","8","9","142","0","100","1","24","224","2000","1600","Histogram","1000","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1997","0","1897","0","1597","100","2","1","true","1","true","false","0","0","0","X:/Nikon data/UHCW_Knee#4_S132016XB [2014-01-22 23.15.53]/UHCW_Knee#4_S132016XB.ctprofile.xml"
"120","BAEn1070_CaseStudy1_Prj2_2.2.9","0","382.0248","103.1949","209.3589","0","0","255","85","Tin","0.25","Reflection 320","4","Knees","true","12","14","40","64","12","14","40","64","0","100","1","24","24","2000","2000","Histogram","500","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","true","false","RECONPC","false","0","true","3142","1","0","1997","0","1997","0","1598","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/UHCW_Knee#5_S132090 [2013-12-12 17.47.13]/UHCW_Knee#5_S132090.ctprofile.xml"
"121","UoW_Physics_N_Ramadas_NGQ_ML_5-6","0","328.5802","87.5388","-24.7188","0","0","170","412","Copper","1","Reflection 320","4","knee2","true","77","75","114","133","77","75","114","133","0","100","1","24","224","2000","1600","Histogram","1000","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1997","0","1897","0","1597","100","2","1","true","1","true","false","0","0","0","X:/Nikon data/UHCW_Knee#5_S132090B [2014-01-22 19.15.39]/UHCW_Knee#5_S132090B.ctprofile.xml"
"122","BAEn1070_CaseStudy1_Prj2_2.2.9","0","374.5747","103.47","0","0","0","215","326","Copper","1","Reflection 320","4","Knees","true","12","14","40","64","12","14","40","64","0","100","1","24","24","2000","2000","Histogram","1000","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1997","0","1997","0","1598","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/UHCW_Knee#5_S132090v3 [2013-12-13 02.48.57]/UHCW_Knee#5_S132090v3.ctprofile.xml"
"123","BAEn1070_CaseStudy1_Prj2_2.2.9","0","382.0248","30.6034","3.3992","0","0","255","85","Tin","0.25","Reflection 320","4","Knees","true","12","14","40","64","12","14","40","64","0","100","1","24","24","2000","2000","Histogram","500","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","true","false","RECONPC","false","0","true","3142","1","0","1997","0","1997","0","1598","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/UHCW_Knee#5_S132091v2 [2013-12-12 20.04.26]/UHCW_Knee#5_S132091v2.ctprofile.xml"
"124","UoW_Physics_N_Ramadas_NGQ_ML_5-6","0","327.6201","88.1846","509.0892","0","0","170","412","Copper","1","Reflection 320","4","knee2","true","77","75","114","133","77","75","114","133","0","100","1","24","224","2000","1600","Histogram","1000","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1997","0","1897","0","1597","100","2","1","true","1","true","false","0","0","0","X:/Nikon data/UHCW_Knee#6_S131999L [2014-01-22 05.10.48]/UHCW_Knee#6_S131999L.ctprofile.xml"
"125","UoW_Physics_N_Ramadas_NGQ_ML_5-6","0","319.6588","119.2411","627.0425","0","0","170","412","Copper","1","Reflection 320","4","knee2","true","18","8","52","84","18","8","52","84","0","100","1","24","224","2000","1600","Histogram","1000","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1997","0","1897","0","1597","100","2","1","true","1","true","false","0","0","0","X:/Nikon data/UHCW_Knee#6_S132999LB [2014-01-22 20.17.08]/UHCW_Knee#6_S132999LB.ctprofile.xml"
"126","UoW_Physics_N_Ramadas_NGQ_ML_5-6","0","337.1538","87.5388","-141.7822","0","0","170","412","Copper","1","Reflection 320","4","knee2","true","77","75","114","133","77","75","114","133","0","100","1","24","224","2000","1600","Histogram","1000","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1997","0","1897","0","1597","100","2","1","true","1","true","false","0","0","0","X:/Nikon data/UHCW_Knee#7_S132035 [2014-01-22 07.13.36]/UHCW_Knee#7_S132035.ctprofile.xml"
"127","UoW_Physics_N_Ramadas_NGQ_ML_5-6","0","350.8913","87.9426","432.2855","0","0","170","412","Copper","1","Reflection 320","4","knee2","true","18","8","9","142","18","8","9","142","0","100","1","24","224","2000","1600","Histogram","1000","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1997","0","1897","0","1597","100","2","1","true","1","true","false","0","0","0","X:/Nikon data/UHCW_Knee#7_S132035B [2014-01-23 09.06.25]/UHCW_Knee#7_S132035B.ctprofile.xml"
"128","mb4","0","366.3","62.84","0","0","0","180","390","Copper","1","Reflection 320","4","Knee","false","12","14","40","64","12","14","40","64","0","100","1","24","224","2000","1600","Histogram","1000","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","false","2000","2","0","1997","69","1915","0","1597","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/UHCW_Knee#8_S132016 [2013-12-18 14.59.32]/UHCW_Knee#8_S132016.ctprofile.xml"
"129","UoW_Physics_N_Ramadas_NGQ_ML_5-6","0","313.5002","88.1846","494.5721","0","0","170","412","Copper","1","Reflection 320","4","knee2","true","77","75","114","133","77","75","114","133","0","100","1","24","224","2000","1600","Histogram","1000","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1997","0","1897","0","1597","100","2","1","true","1","true","false","0","0","0","X:/Nikon data/UHCW_Knee#8_S132016Y [2014-01-22 04.12.17]/UHCW_Knee#8_S132016Y.ctprofile.xml"
"130","UoW_Physics_N_Ramadas_NGQ_ML_5-6","0","301.0964","62.4029","-304.1704","0","0","170","412","Copper","1","Reflection 320","4","knee2","true","18","8","9","142","18","8","9","142","0","100","1","24","224","2000","1600","Histogram","1000","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1997","0","1897","0","1597","100","2","1","true","1","true","false","0","0","0","X:/Nikon data/UHCW_Knee#8_S132016YB [2014-01-23 01.21.53]/UHCW_Knee#8_S132016YB.ctprofile.xml"
"131","UoW_Physics_N_Ramadas_NGQ_ML_5-6","0","318.7084","88.3503","180","0","0","180","361","Copper","1","Reflection 320","4","knee2","true","77","75","114","133","77","75","114","133","0","100","1","24","224","2000","1600","Histogram","1000","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1997","0","1897","0","1597","100","2","1","true","1","true","false","0","0","0","X:/Nikon data/UHCW_Knee#9_S131999R [2014-01-22 01.58.01]/UHCW_Knee#9_S131999R.ctprofile.xml"
"132","UoW_Physics_N_Ramadas_NGQ_ML_5-6","0","301.0964","87.9855","195.9915","0","0","170","412","Copper","1","Reflection 320","4","knee2","true","18","8","9","142","18","8","9","142","0","100","1","24","224","2000","1600","Histogram","1000","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1997","0","1897","0","1597","100","2","1","true","1","true","false","0","0","0","X:/Nikon data/UHCW_Knee#9_S131999RB [2014-01-23 00.21.25]/UHCW_Knee#9_S131999RB.ctprofile.xml"
"133","Inside-Out_White_Check","0","410.8459","175.5021","-268.2994","0","0","235","206","Copper","1","Reflection 320","4","Generic","false","33","40","113","120","33","40","113","120","0","100","1","0","20","2000","2000","Histogram","2000","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1998","0","1997","0","1997","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/UHWC_heart_wax_new2 [2014-07-03 20.03.26]/UHWC_heart_wax_new2.ctprofile.xml"
"134","Inside-Out_White_Check","0","410.8459","175.5021","-268.2994","0","0","235","206","Copper","1","Reflection 320","4","Generic","false","33","40","113","120","33","40","113","120","0","100","1","0","20","2000","2000","Histogram","2000","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1998","0","1997","0","1997","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/UHWC_heart_wax_new3 [2014-07-03 22.00.02]/UHWC_heart_wax_new3.ctprofile.xml"
"135","BM_tabletC","0","411.2977","252.2554","-324.0936","0","0","225","106","Tin","0.25","Reflection 320","4","Generic","true","0","2","30","64","0","2","30","64","0","100","1","24","224","2000","1600","Histogram","4000","2","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1999","0","1999","0","1599","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/UHWC_heart1 [2013-10-28 18.44.06]/UHWC_heart1.ctprofile.xml"
"136","BM_tabletC","0","421.27","252.26","0","0","0","225","101","Tin","0.25","Reflection 320","4","Generic","true","0","2","30","64","0","2","30","64","0","100","1","24","224","2000","1600","Histogram","4000","2","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1999","0","1999","0","1599","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/UHWC_heart2 [2013-10-28 22.37.35]/UHWC_heart2.ctprofile.xml"
"137","UoW_Physics_N_Ramadas_NGQ_ML_1-2","0","450.43","-229.12","0","0","0","205","15","None","0","Reflection 225","0","JT_General","true","77","75","114","133","77","75","114","133","0","100","1","24","224","2000","1600","Histogram","1415","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","365","1929","352","1918","327","1274","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/UoW_Physics_N_Ramadas_NGQ_ML_1-2 [2014-01-10 07.57.34]/UoW_Physics_N_Ramadas_NGQ_ML_1-2.ctprofile.xml"
"138","UoW_Physics_N_Ramadas_NGQ_ML_3-4","0","455.9785","-229.12","0","0","0","205","15","None","0","Reflection 225","0","JT_General","true","77","75","114","133","77","75","114","133","0","100","1","24","224","2000","1600","Histogram","1415","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","365","1930","352","1934","327","1275","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/UoW_Physics_N_Ramadas_NGQ_ML_3-4 [2014-01-10 09.13.32]/UoW_Physics_N_Ramadas_NGQ_ML_3-4.ctprofile.xml"
"139","UoW_Physics_N_Ramadas_NGQ_ML_5-6","0","461.5974","-229.12","0","0","0","205","15","None","0","Reflection 225","0","JT_General","true","77","75","114","133","77","75","114","133","0","100","1","24","224","2000","1600","Histogram","1415","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","321","1915","352","1935","327","1314","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/UoW_Physics_N_Ramadas_NGQ_ML_5-6 [2014-01-10 10.29.22]/UoW_Physics_N_Ramadas_NGQ_ML_5-6.ctprofile.xml"
"140","Spooner_steel_column4_B","0","462.63","-233.68","0","0","0","200","15","None","0","Reflection 225","0","JT_General","true","661","428","104","123","661","428","104","123","0","100","1","0","20","2000","2000","Histogram","4000","2","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1997","0","1997","745","1437","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/UoW_Physics_N_Ramadas_NGQ_ML_7_v2 [2014-04-17 11.12.16]/UoW_Physics_N_Ramadas_NGQ_ML_7_v2.ctprofile.xml"
"141","UoW_Physics_N_Ramadas_NRAM1_1-2","0","450.1495","-233","0","0","0","205","15","None","0","Reflection 225","0","JT_General","true","77","75","114","133","77","75","114","133","0","100","1","24","224","2000","1600","Histogram","1415","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","393","1899","547","1947","264","1314","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/UoW_Physics_N_Ramadas_NRAM1_1-2 [2014-01-09 16.55.38]/UoW_Physics_N_Ramadas_NRAM1_1-2.ctprofile.xml"
"142","UoW_Physics_N_Ramadas_NRAM1_3-4","0","455.5199","-233","0","0","0","205","15","None","0","Reflection 225","0","JT_General","true","77","75","114","133","77","75","114","133","0","100","1","24","224","2000","1600","Histogram","1415","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","393","1900","513","1948","264","1330","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/UoW_Physics_N_Ramadas_NRAM1_3-4 [2014-01-09 18.11.35]/UoW_Physics_N_Ramadas_NRAM1_3-4.ctprofile.xml"
"143","UoW_Physics_N_Ramadas_NRAM1_5-6","0","461.0634","-233","0","0","0","205","15","None","0","Reflection 225","0","JT_General","true","77","75","114","133","77","75","114","133","0","100","1","24","224","2000","1600","Histogram","1415","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","371","1928","481","1949","264","1331","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/UoW_Physics_N_Ramadas_NRAM1_5-6 [2014-01-09 19.27.23]/UoW_Physics_N_Ramadas_NRAM1_5-6.ctprofile.xml"
"144","UoW_Physics_N_Ramadas_NRAM2_1-2","0","449.4961","-233","0","0","0","205","15","None","0","Reflection 225","0","JT_General","true","77","75","114","133","77","75","114","133","0","100","1","24","224","2000","1600","Histogram","1415","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","302","1885","465","1925","173","1299","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/UoW_Physics_N_Ramadas_NRAM2_1-2 [2014-01-09 10.37.23]/UoW_Physics_N_Ramadas_NRAM2_1-2.ctprofile.xml"
"145","UoW_Physics_N_Ramadas_NRAM2_3-4","0","454.9611","-233","0","0","0","205","15","None","0","Reflection 225","0","JT_General","true","77","75","114","133","77","75","114","133","0","100","1","24","224","2000","1600","Histogram","1415","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","302","1886","465","1926","173","1318","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/UoW_Physics_N_Ramadas_NRAM2_3-4 [2014-01-09 11.53.21]/UoW_Physics_N_Ramadas_NRAM2_3-4.ctprofile.xml"
"146","UoW_Physics_N_Ramadas_NRAM2_5-6","0","460.5031","-233","0","0","0","205","15","None","0","Reflection 225","0","JT_General","true","77","75","114","133","77","75","114","133","0","100","1","24","224","2000","1600","Histogram","1415","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","302","1887","513","1927","211","1333","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/UoW_Physics_N_Ramadas_NRAM2_5-6 [2014-01-09 13.09.08]/UoW_Physics_N_Ramadas_NRAM2_5-6.ctprofile.xml"
"147","UoW_Physics_N_Ramadas_NRAM3_1-2","0","449.1","-233","0","0","0","205","15","None","0","Reflection 225","0","JT_General","true","77","75","114","133","77","75","114","133","0","100","1","24","224","2000","1600","Histogram","1415","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","377","1877","462","1997","204","1381","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/UoW_Physics_N_Ramadas_NRAM3_1-2 [2014-01-08 14.02.34]/UoW_Physics_N_Ramadas_NRAM3_1-2.ctprofile.xml"
